ax,ay,az,gx,gy,gz,mx,my,mz,ts_lowg,hg_ax,hg_ay,hg_az,ts_highg,latitude,longitude,altitude,GPS Lock,ts_gps,state_q0,state_q1,state_q2,state_q3,state_x,state_y,state_z,state_vx,state_vy,state_vz,state_ax,state_ay,state_az,state_omegax,state_omegay,state_omegaz,state_latitude,state_longitude,ts_state,rocketState,ts_RS
-0.29280000925064087,-0.0014639999717473984,0.9691680073738098,1.5049999952316284,-2.6424999237060547,1.8287500143051147,0.3905999958515167,0.32368001341819763,-0.506380021572113,207,-0.00537109375,0.30615234375,0.970703125,208,0.0,0.0,0.0,False,206,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,1431655765,1431655765,1431655765
-0.2862119972705841,-0.0007319999858736992,0.9764879941940308,1.408750057220459,-2.887500047683716,1.7237499952316284,0.39298000931739807,0.3245200216770172,-0.5023199915885925,215,-0.0126953125,0.2890625,0.97265625,216,0.0,0.0,0.0,False,214,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,1431655765,1431655765,1431655765
-0.28255200386047363,0.0021959999576210976,0.965507984161377,1.5750000476837158,-2.8262500762939453,1.6012500524520874,0.39368000626564026,0.326200008392334,-0.4992400109767914,223,-0.0234375,0.29150390625,0.9736328125,224,0.0,0.0,0.0,False,222,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,1431655765,1431655765,1431655765
-0.2840159833431244,-0.0007319999858736992,0.974291980266571,1.8025000095367432,-2.8787500858306885,1.6449999809265137,0.3913000226020813,0.3206000030040741,-0.5024600028991699,233,-0.02294921875,0.2890625,0.9755859375,234,0.0,0.0,0.0,False,232,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,1431655765,1431655765,1431655765
-0.28474798798561096,-0.0014639999717473984,0.9794159531593323,1.627500057220459,-2.9312500953674316,1.627500057220459,0.3955000042915344,0.32298001646995544,-0.5021800398826599,241,-0.01025390625,0.2998046875,0.955078125,242,0.0,0.0,0.0,False,240,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,1431655765,1431655765,1431655765
-0.2803559899330139,0.0007319999858736992,0.9669719934463501,1.846250057220459,-2.747499942779541,1.6712499856948853,0.3905999958515167,0.3212999999523163,-0.4974200129508972,249,-0.033203125,0.28125,0.96826171875,250,0.0,0.0,0.0,False,248,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,1431655765,1431655765,1431655765
-0.29280000925064087,-0.0021959999576210976,0.9691680073738098,1.6887500286102295,-2.765000104904175,1.618749976158142,0.38906002044677734,0.3210200071334839,-0.5024600028991699,259,-0.029296875,0.265625,0.9853515625,260,0.0,0.0,0.0,False,258,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,1431655765,1431655765,1431655765
-0.2752319872379303,0.0014639999717473984,0.9794159531593323,1.75,-2.8087499141693115,1.5225000381469727,0.39438000321388245,0.32284000515937805,-0.4995200037956238,267,-0.029296875,0.265625,0.9853515625,268,0.0,0.0,0.0,False,266,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,1431655765,1431655765,1431655765
-0.29060399532318115,0.0021959999576210976,0.9779520034790039,1.7762500047683716,-2.8787500858306885,1.4787499904632568,0.39508000016212463,0.3207400143146515,-0.5007799863815308,275,-0.01416015625,0.26708984375,0.990234375,276,0.0,0.0,0.0,False,274,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,1431655765,1431655765,1431655765
-0.28474798798561096,0.0029279999434947968,0.9794159531593323,1.6974999904632568,-3.0537500381469727,1.7675000429153442,0.38989999890327454,0.32228001952171326,-0.5049800276756287,283,-0.02197265625,0.26611328125,0.99072265625,284,0.0,0.0,0.0,False,282,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,14660154687488.0,1431655765,1431655765,1431655765
