ax,ay,az,gx,gy,gz,mx,my,mz,hg_ax,hg_ay,hg_az,latitude,longitude,altitude,GPS Lock,rocketState,timeStamp
-0.9903959631919861,-0.02122800052165985,0.16396799683570862,1.6012500524520874,-2.8787500858306885,1.4700000286102295,-0.1577800065279007,-0.053620003163814545,-0.35910001397132874,0.0,0.0,0.0,0.0,0.0,0.0,False,0,23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029296875,1.0029296875,0.18701171875,0.0,0.0,0.0,False,0,24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,21
-1.0006439685821533,-0.010247999802231789,0.1559159904718399,1.715000033378601,-2.773750066757202,1.0412499904632568,-0.16505999863147736,-0.05754000321030617,-0.35840001702308655,0.0,0.0,0.0,0.0,0.0,0.0,False,0,40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0126953125,0.9892578125,0.2080078125,0.0,0.0,0.0,False,0,41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,38
-1.0021079778671265,-0.014639999717473984,0.1617719978094101,1.715000033378601,-2.721250057220459,1.2512500286102295,-0.16058000922203064,-0.04788000136613846,-0.34846001863479614,0.0,0.0,0.0,0.0,0.0,0.0,False,0,58
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01806640625,0.9951171875,0.21142578125,0.0,0.0,0.0,False,0,59
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,56
-0.9977160096168518,-0.010979999788105488,0.16103999316692352,1.96875,-2.9049999713897705,1.2424999475479126,-0.16170001029968262,-0.05460000038146973,-0.35266000032424927,0.0,0.0,0.0,0.0,0.0,0.0,False,0,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00146484375,1.0068359375,0.19482421875,0.0,0.0,0.0,False,0,76
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,73
-0.9955199956893921,-0.016103999689221382,0.15957599878311157,1.7587499618530273,-2.4237499237060547,1.3387500047683716,-0.16604000329971313,-0.05236000195145607,-0.3557400107383728,0.0,0.0,0.0,0.0,0.0,0.0,False,0,92
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00048828125,1.0087890625,0.189453125,0.0,0.0,0.0,False,0,93
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,90
-0.994055986404419,-0.021959999576210976,0.16396799683570862,1.9249999523162842,-2.353749990463257,1.2074999809265137,-0.1624000072479248,-0.04816000163555145,-0.3562999963760376,0.0,0.0,0.0,0.0,0.0,0.0,False,0,110
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009765625,1.01025390625,0.1708984375,0.0,0.0,0.0,False,0,111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,108
-0.9977160096168518,-0.00878399983048439,0.1698240041732788,1.8112499713897705,-2.450000047683716,1.3562500476837158,-0.1633799970149994,-0.043960001319646835,-0.3605000078678131,0.0,0.0,0.0,0.0,0.0,0.0,False,0,127
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009765625,1.01025390625,0.1806640625,0.0,0.0,0.0,False,0,128
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,125
-0.9991799592971802,-0.00878399983048439,0.15079200267791748,1.846250057220459,-2.380000114440918,1.5137499570846558,-0.1622600108385086,-0.04732000082731247,-0.3567200005054474,0.0,0.0,0.0,0.0,0.0,0.0,False,0,144
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00830078125,1.01318359375,0.20751953125,0.0,0.0,0.0,False,0,145
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,142
-0.9874680042266846,-0.014639999717473984,0.158843994140625,1.8725000619888306,-2.450000047683716,1.277500033378601,-0.16030000150203705,-0.04928000271320343,-0.3620400130748749,0.0,0.0,0.0,0.0,0.0,0.0,False,0,162
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00244140625,1.009765625,0.1923828125,0.0,0.0,0.0,False,0,163
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,160
-1.0028399229049683,-0.013175999745726585,0.152988001704216,1.8025000095367432,-2.5199999809265137,1.277500033378601,-0.16534000635147095,-0.050119999796152115,-0.35840001702308655,0.0,0.0,0.0,0.0,0.0,0.0,False,0,179
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005859375,0.9970703125,0.19384765625,0.0,0.0,0.0,False,0,180
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,177
-0.9845399856567383,-0.011711999773979187,0.16103999316692352,2.0037500858306885,-2.7300000190734863,1.5049999952316284,-0.16393999755382538,-0.05656000226736069,-0.3546200096607208,0.0,0.0,0.0,0.0,0.0,0.0,False,0,197
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048828125,1.0029296875,0.2021484375,0.0,0.0,0.0,False,0,198
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,195
-1.0028399229049683,-0.0226919986307621,0.16030800342559814,1.784999966621399,-2.327500104904175,1.3737499713897705,-0.16548000276088715,-0.055160000920295715,-0.3547600209712982,0.0,0.0,0.0,0.0,0.0,0.0,False,0,215
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146484375,1.005859375,0.19873046875,0.0,0.0,0.0,False,0,216
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,213
-1.006500005722046,-0.018300000578165054,0.16616399586200714,1.8112499713897705,-2.765000104904175,1.3125,-0.1679999977350235,-0.055160000920295715,-0.3554600179195404,0.0,0.0,0.0,0.0,0.0,0.0,False,0,232
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009765625,0.98876953125,0.205078125,0.0,0.0,0.0,False,0,233
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,230
-1.0013760328292847,-0.013907999731600285,0.16030800342559814,1.618749976158142,-2.6337499618530273,1.3912500143051147,-0.16590000689029694,-0.039480000734329224,-0.3562999963760376,0.0,0.0,0.0,0.0,0.0,0.0,False,0,250
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0126953125,0.98046875,0.21044921875,0.0,0.0,0.0,False,0,251
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,248
-0.9947879910469055,-0.018300000578165054,0.17128799855709076,1.6800000667572021,-2.581249952316284,1.225000023841858,-0.16380000114440918,-0.046059999614953995,-0.35406002402305603,0.0,0.0,0.0,0.0,0.0,0.0,False,0,267
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0126953125,0.984375,0.201171875,0.0,0.0,0.0,False,0,268
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,265
-1.0021079778671265,-0.014639999717473984,0.16396799683570862,1.784999966621399,-2.721250057220459,1.2599999904632568,-0.16492000222206116,-0.0407400019466877,-0.36329999566078186,0.0,0.0,0.0,0.0,0.0,0.0,False,0,285
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01171875,0.98779296875,0.2021484375,0.0,0.0,0.0,False,0,286
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,283
-1.0043039321899414,-0.010979999788105488,0.1668960005044937,1.9249999523162842,-2.7387499809265137,1.2949999570846558,-0.16464000940322876,-0.042980000376701355,-0.3651200234889984,0.0,0.0,0.0,0.0,0.0,0.0,False,0,302
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00927734375,0.990234375,0.20263671875,0.0,0.0,0.0,False,0,303
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,300
-1.0028399229049683,-0.011711999773979187,0.1676279902458191,1.7062499523162842,-2.694999933242798,1.1637500524520874,-0.1677200049161911,-0.04032000154256821,-0.35812002420425415,0.0,0.0,0.0,0.0,0.0,0.0,False,0,319
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0087890625,1.0068359375,0.2001953125,0.0,0.0,0.0,False,0,320
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,317
-0.9977160096168518,-0.013907999731600285,0.17714399099349976,1.7412500381469727,-2.651250123977661,1.2424999475479126,-0.15890000760555267,-0.04284000024199486,-0.36428001523017883,0.0,0.0,0.0,0.0,0.0,0.0,False,0,337
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029296875,0.99560546875,0.19189453125,0.0,0.0,0.0,False,0,338
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,335
-0.9962520003318787,-0.016103999689221382,0.1698240041732788,1.6887500286102295,-2.8262500762939453,1.2512500286102295,-0.16534000635147095,-0.044520001858472824,-0.36329999566078186,0.0,0.0,0.0,0.0,0.0,0.0,False,0,354
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0126953125,0.96484375,0.205078125,0.0,0.0,0.0,False,0,355
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,352
-0.9984479546546936,-0.010979999788105488,0.1676279902458191,1.5924999713897705,-2.502500057220459,1.3650000095367432,-0.15876001119613647,-0.04508000239729881,-0.35840001702308655,0.0,0.0,0.0,0.0,0.0,0.0,False,0,372
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01513671875,0.9658203125,0.2060546875,0.0,0.0,0.0,False,0,373
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,370
-1.0021079778671265,-0.013175999745726585,0.1617719978094101,1.6974999904632568,-2.84375,1.3212499618530273,-0.1628200113773346,-0.047600001096725464,-0.36358001828193665,0.0,0.0,0.0,0.0,0.0,0.0,False,0,389
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01708984375,0.98291015625,0.201171875,0.0,0.0,0.0,False,0,390
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,387
-0.994055986404419,-0.010979999788105488,0.17348399758338928,1.7412500381469727,-2.476249933242798,1.0850000381469727,-0.1570800095796585,-0.04928000271320343,-0.35853999853134155,0.0,0.0,0.0,0.0,0.0,0.0,False,0,406
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00244140625,0.998046875,0.2109375,0.0,0.0,0.0,False,0,407
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,404
-0.9984479546546936,-0.011711999773979187,0.16616399586200714,1.6712499856948853,-2.817500114440918,1.1024999618530273,-0.16198000311851501,-0.050540000200271606,-0.36904001235961914,0.0,0.0,0.0,0.0,0.0,0.0,False,0,424
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01611328125,1.02197265625,0.1953125,0.0,0.0,0.0,False,0,425
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,422
-0.9889319539070129,-0.020495999604463577,0.17494799196720123,1.7675000429153442,-2.694999933242798,1.3387500047683716,-0.16548000276088715,-0.04255999997258186,-0.36218002438545227,0.0,0.0,0.0,0.0,0.0,0.0,False,0,439
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0361328125,1.044921875,0.2099609375,0.0,0.0,0.0,False,0,440
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,437
-0.9933239817619324,-0.015371999703347683,0.17202000319957733,1.75,-2.651250123977661,1.3737499713897705,-0.15890000760555267,-0.04536000266671181,-0.3610600233078003,0.0,0.0,0.0,0.0,0.0,0.0,False,0,457
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01806640625,1.0107421875,0.21240234375,0.0,0.0,0.0,False,0,458
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,455
-0.9977160096168518,-0.013175999745726585,0.1676279902458191,1.6887500286102295,-2.6337499618530273,1.4262499809265137,-0.15904000401496887,-0.04718000069260597,-0.3605000078678131,0.0,0.0,0.0,0.0,0.0,0.0,False,0,474
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021484375,0.99853515625,0.18310546875,0.0,0.0,0.0,False,0,475
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,472
-0.9933239817619324,-0.012443999759852886,0.17787599563598633,1.7587499618530273,-2.4412500858306885,1.3212499618530273,-0.16366000473499298,-0.04690000042319298,-0.35868000984191895,0.0,0.0,0.0,0.0,0.0,0.0,False,0,491
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017578125,0.99951171875,0.1611328125,0.0,0.0,0.0,False,0,492
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,489
-1.0028399229049683,-0.010247999802231789,0.1617719978094101,2.0562500953674316,-2.8787500858306885,1.408750057220459,-0.16548000276088715,-0.0457800030708313,-0.3567200005054474,0.0,0.0,0.0,0.0,0.0,0.0,False,0,509
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02490234375,0.9853515625,0.20703125,0.0,0.0,0.0,False,0,510
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,507
-0.9947879910469055,-0.008051999844610691,0.15445199608802795,1.9249999523162842,-2.6337499618530273,1.2862499952316284,-0.16155999898910522,-0.0457800030708313,-0.3516800105571747,0.0,0.0,0.0,0.0,0.0,0.0,False,0,526
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0087890625,0.96533203125,0.220703125,0.0,0.0,0.0,False,0,527
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,524
-0.9918599724769592,-0.016103999689221382,0.1705559939146042,1.9162499904632568,-2.555000066757202,1.3125,-0.1679999977350235,-0.04788000136613846,-0.36371999979019165,0.0,0.0,0.0,0.0,0.0,0.0,False,0,544
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01123046875,0.970703125,0.2158203125,0.0,0.0,0.0,False,0,545
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,542
-0.9962520003318787,-0.015371999703347683,0.16103999316692352,1.846250057220459,-2.257499933242798,1.190000057220459,-0.16967999935150146,-0.043960001319646835,-0.36358001828193665,0.0,0.0,0.0,0.0,0.0,0.0,False,0,561
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01025390625,0.98681640625,0.19970703125,0.0,0.0,0.0,False,0,562
