ax,ay,az,gx,gy,gz,mx,my,mz,hg_ax,hg_ay,hg_az,latitude,longitude,altitude,GPS Lock,rocketState,timeStamp
-0.9947879910469055,-0.012443999759852886,0.18812400102615356,1.53125,-2.336250066757202,1.3562500476837158,-0.15162000060081482,-0.061739999800920486,-0.34846001863479614,0.0,0.0,0.0,0.0,0.0,0.0,False,0,422
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009765625,1.01708984375,0.17822265625,0.0,0.0,0.0,False,0,423
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,420
-0.9918599724769592,-0.032207999378442764,0.1756799966096878,1.5750000476837158,-2.362499952316284,1.2599999904632568,-0.15399999916553497,-0.058240000158548355,-0.3514000177383423,0.0,0.0,0.0,0.0,0.0,0.0,False,0,439
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02294921875,1.00537109375,0.19482421875,0.0,0.0,0.0,False,0,440
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,437
-0.9903959631919861,-0.010979999788105488,0.17641200125217438,1.3037500381469727,-2.3012499809265137,1.3125,-0.1572200059890747,-0.05740000307559967,-0.3521000146865845,0.0,0.0,0.0,0.0,0.0,0.0,False,0,457
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0224609375,0.998046875,0.19775390625,0.0,0.0,0.0,False,0,458
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,455
-0.9933239817619324,-0.012443999759852886,0.17494799196720123,1.4524999856948853,-2.528749942779541,1.3562500476837158,-0.16058000922203064,-0.057819999754428864,-0.3448200225830078,0.0,0.0,0.0,0.0,0.0,0.0,False,0,474
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029296875,0.9833984375,0.212890625,0.0,0.0,0.0,False,0,475
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,472
-1.0035719871520996,-0.02122800052165985,0.1844639927148819,1.7412500381469727,-2.4149999618530273,1.4175000190734863,-0.1622600108385086,-0.062300000339746475,-0.3570000231266022,0.0,0.0,0.0,0.0,0.0,0.0,False,0,491
